原表序号,名称,位置,收录状态,合并后编号,审核说明,免费/付费,是否可过夜,是否可用卡式炉,是否有厕所,是否可开车直达,特色亮点,清洗后描述,原表完整描述,笔记1,笔记1关联,笔记2,笔记2关联,笔记3,笔记3关联,笔记1点赞,笔记1收藏,笔记1评论,总互动量,实拍图1,图片1审核,实拍图2,图片2审核,实拍图3,图片3审核,实拍图4,图片4审核,实拍图5,图片5审核,实拍图6,图片6审核,实拍图7,图片7审核,实拍图8,图片8审核,实拍图9,图片9审核
165,之江绿道廊架,导航直接到森·花海露营地,已合并,C015,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,河边、大草坪、草坪、可看日落、可烧烤、可野炊、可钓鱼、适合亲子,"之江绿道廊架。小众。可以骑行, 可以钓鱼, 可以烧烤。","之江绿道廊架，位于导航直接到森·花海露营地。小众。可以骑行, 可以钓鱼, 可以烧烤。Tips: 1️⃣沙坑里面的沙是那种工业沙，很粗，很扎脚，而且灰尘超级大，里面散落很多野生木桩，有很多尖尖的树皮混在沙里，不要光脚玩。玩沙时离秋千远一点，会撞到头😂",https://www.xiaohongshu.com/explore/694fa7a8000000001f00c9db,地点关联已检查,https://www.xiaohongshu.com/explore/69ef1a710000000038035865,地点关联待核,https://www.xiaohongshu.com/explore/68e3eb52000000000703ab13,地点关联待核,371,570,27,1089,https://img01.yzcdn.cn/upload_files/2026/09/14/loiL_E3cG4P1LGgoZoQIifvv85vn.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lsS3GiboLFXhlzeZQJJuW60Sa4F4.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lv3R1QdPZV-8hij8dcFiKm3FlmoK.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lmsJhfaxQVjwo-K6f9razTnatFvm.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lhEbAjyR_97dTesmBuaHslYLAAw7.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lvtn-qEyLfeRTGlXP3l2EbSVunL0.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lozhMUwxXVrLUV67FXMBeswbzEXx.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/liAV3PaVohyvBOzL9trbSKUQgKwa.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lgGaQj1Ol25PX_LjfN7v9M6iNbBN.png,exclude
166,长川绿道露营地,云龙湾大桥附近#不过夜露营[话题]#  ，最后一张图是具体导航地址,已合并,C021,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,大草坪、森林、可烧烤、可钓鱼、可皮划艇,"长川绿道露营地。适合拍照。可以钓鱼, 可以烧烤。","长川绿道露营地，位于云龙湾大桥附近#不过夜露营[话题]#  ，最后一张图是具体导航地址。适合拍照。可以钓鱼, 可以烧烤",https://www.xiaohongshu.com/explore/68dbb20e00000000040017b6,地点关联待核,https://www.xiaohongshu.com/explore/6aa91496000000002803814f,地点关联待核,https://www.xiaohongshu.com/explore/6aa56c6500000000260142fe,地点关联待核,455,423,97,1080,https://img01.yzcdn.cn/upload_files/2026/09/22/lplof5NOiHnFtvtOSL6JjjHLm3pA.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lmdqLizADGR__xAO-g2fKP8SdGJP.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/liXB4IEsuMIPFHpwgdPXHl5M8rsn.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/liHe1_USz_ijN-2_-czXdkWBfysa.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/21/FhLDWOWcRJJpbLXp5NRVGHiCtjdF.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/21/FppcmKpknqcQhNpTxCGXrPYoc8fG.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/21/FpZ0rKphpisJGGmQ92gPjSYrUWTT.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/21/FtqoRgdfiGrbCvloy9b18Z7gluAJ.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lrbdnj7ju3NcYfLJUZ-vc-8Mrlhj.png,exclude
167,中科粮油育种实验基地,云龙湾大桥附近#不过夜露营[话题]#  ，最后一张图是具体导航地址,已合并,C019,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,大草坪、可烧烤、可带宠物,中科粮油育种实验基地。适合拍照。可以烧烤。,中科粮油育种实验基地，位于云龙湾大桥附近#不过夜露营[话题]#  ，最后一张图是具体导航地址。适合拍照。可以烧烤,https://www.xiaohongshu.com/explore/68dbb20e00000000040017b6,地点关联待核,https://www.xiaohongshu.com/explore/6a9153dc000000002a032cc2,地点关联待核,https://www.xiaohongshu.com/explore/6890db5d0000000025012253,地点关联待核,455,423,97,1072,https://img01.yzcdn.cn/upload_files/2026/09/22/lplof5NOiHnFtvtOSL6JjjHLm3pA.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lmdqLizADGR__xAO-g2fKP8SdGJP.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/liXB4IEsuMIPFHpwgdPXHl5M8rsn.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/liHe1_USz_ijN-2_-czXdkWBfysa.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/21/FrpQBqjTBZVd4CCWDvq_T9KyxUO3.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/21/Fk54cAyzSB2FcsviVL_B-03j66O9.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lhVE-Lw4lbPSk50X6VRQBjDFCqsk.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FoIp45QTE3iv1inVotxTi2Gqv60M.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lgzUV9PqTi7zyJZ_1m6KFXxdxGVq.png,exclude
168,榉树林,杭州余杭·径山,已合并,C035,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,森林、树林、适合亲子,榉树林。,榉树林,https://www.xiaohongshu.com/explore/69c4d72f000000001d01f918,地点关联待核,https://www.xiaohongshu.com/explore/6967f43a000000000e03c94a,地点关联待核,https://www.xiaohongshu.com/explore/6938d309000000001d03ca54,地点关联已检查,231,238,22,1071,https://img01.yzcdn.cn/upload_files/2026/04/30/Fj7olSS-ZhF9fMA73a0bUf5q4bgG.png,exclude,https://img01.yzcdn.cn/upload_files/2026/04/30/FhSsPo9TSBnsodYAK5gSInl8aYWg.png,exclude,https://img01.yzcdn.cn/upload_files/2026/04/30/FrGJFYFWHnMNI98GDRUrjXcI7r6R.png,exclude,https://img01.yzcdn.cn/upload_files/2026/04/30/FmgsEXUzgQp_le0PghjnenGqzq3F.png,exclude,https://img01.yzcdn.cn/upload_files/2026/04/30/FgSXlxEBGqrYYOVRedYw3A_dBCnB.png,exclude,https://img01.yzcdn.cn/upload_files/2026/04/30/Fh7OodxeERBGFJOeiPdfgdNQ6C94.png,exclude,https://img01.yzcdn.cn/upload_files/2026/04/30/FtV6oy3aByvS5T8A1MivWAobrCPP.png,exclude,https://img01.yzcdn.cn/upload_files/2026/04/30/Fmar_MXj7AjbFRoedU0xLmgo48I3.png,exclude,https://img01.yzcdn.cn/upload_files/2026/04/30/FpfqBNR-I7-8_iuOuwG3lSnxoGcs.png,exclude
169,越秀风之谷公园,杭州临平区,已合并,C018,同地点合并，逐字段采用通过检查的主数据,免费,是,未知,是,是,河边、大草坪、森林、树林、适合亲子,"越秀风之谷公园。小众, 人少小众。可以捞鱼。","越秀风之谷公园。小众, 人少小众。可以捞鱼",https://www.xiaohongshu.com/explore/6a9d751b0000000029013f86,地点关联待核,https://www.xiaohongshu.com/explore/6a9f7dbe000000000d026191,地点关联待核,https://www.xiaohongshu.com/explore/64be3a11000000001701b956,地点关联待核,226,198,17,975,https://img01.yzcdn.cn/upload_files/2026/09/14/lnZ6aqqx1toBUMMuxm4p6kNfbe3U.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lvYCV4rBot5sfOoJlO2xDJckEHRu.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/ln8xa3pVX-YUXhFr96X4ttXRW7Ta.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lkgsIj_CMTaoCjPf3Nv4c2PoOE32.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lp0B20T1JHU7Lwhl16UDnqwBGzgT.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/ltqsDcJjyuM7z9WL7CeP9YgryEl-.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lqD4eQECOdh4BfMYG0VQ5HroxkGY.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/ltHyEcmD2DrGIaJePTvnyrQPelq3.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lutOPQoKo5qKeDDDDwJvi4J3spN7.png,exclude
170,鹿野森谷,杭州周边,待核,,来源主要为游览、徒步、溯溪或农场介绍，未能定位有独立露营依据的营位；本次暂缓展示，待补充地点与露营证据。,未知,是,是,是,是,山顶、可看星空、可看日出、云海、可烧烤、适合亲子、可带宠物,"鹿野森谷。小众, 适合拍照。可以烧烤。","鹿野森谷。小众, 适合拍照。可以烧烤。Tips: 1. 睡眠浅要带耳塞！",https://www.xiaohongshu.com/explore/6a09b5db00000000080267e6,地点关联待核,https://www.xiaohongshu.com/explore/6a13da9c000000003502cba8,地点关联待核,https://www.xiaohongshu.com/explore/66840066000000001e012373,地点关联待核,512,355,11,963,https://img01.yzcdn.cn/upload_files/2026/06/29/FuwY6rbY4EBIzjWsjvhB0CBlhcNb.png,exclude,https://img01.yzcdn.cn/upload_files/2026/06/29/Ftn36GZ7-EMedHHcV6oODOSHF535.png,exclude,https://img01.yzcdn.cn/upload_files/2026/06/29/FmR7Dn8CCA-YOrl07PYrUGONYbuH.png,exclude,https://img01.yzcdn.cn/upload_files/2026/06/29/FjTXtn4--9YDNFWo0ckeOD2f9PXx.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FgckKfdlMz0xC2RiqrzkoZJUh_EQ.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lucv2GXUJSPaxuizsC1rKNurz5M6.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/Fopb1SE0-_94f3faIuu_JFpaV7pU.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FiPiJ9W5aLsWFx2a3VH8HRQkfv7u.png,exclude,https://img01.yzcdn.cn/upload_files/2026/06/29/FvxQKS6RytzOV6Qyzh0oY9QCannN.png,exclude
171,大山村,云雾茶镇南侧地上停车场,待核,,来源主要为游览、徒步、溯溪或农场介绍，未能定位有独立露营依据的营位；本次暂缓展示，待补充地点与露营证据。,免费,是,是,是,是,水库、大草坪、山顶、树林、可烧烤、可钓鱼、可玩水、适合亲子,"大山村。小众, 适合拍照, 环境安静。可以钓鱼, 可以烧烤, 可以玩水。","大山村，位于富阳湘溪村。小众, 适合拍照, 环境安静。可以钓鱼, 可以烧烤, 可以玩水",https://www.xiaohongshu.com/explore/69f1f63b000000003601b2ee,地点关联待核,https://www.xiaohongshu.com/explore/690b503400000000030101f8,地点关联待核,https://www.xiaohongshu.com/explore/6aa590a4000000002a027414,地点关联待核,275,483,32,952,https://img01.yzcdn.cn/upload_files/2026/09/14/Fpvmz1MVoYM_RS6-TfHbmCRNYYcp.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/ljELix4FeHD_XONTjA3Jdq2ExBk_.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/ltrYrqR2_bkqQ6PG9qeOmsRTYUWs.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FltcQY7ZMKocMNqGk6Js6Q3S2OYW.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FkMgAPA_SzqbD9KI19_6Kq5uVPXA.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FlDfwl-BQTkGairqQqvWpnP9BUIA.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lqFjLEnr_FNtqIzoZtcO5f38cmKq.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FjONmVVuj8c8z7IoEbLFViuUZkQ7.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FqYb6px-btQ8saCmZxIQGHi798ei.png,exclude
172,沐心岛,杭州萧山·湘湖沐心岛,已合并,C194,同地点合并，逐字段采用通过检查的主数据,付费,未知,是,未知,未知,湖景、大草坪、草坪、可烧烤、适合亲子,沐心岛。适合拍照。可以烧烤。,沐心岛。适合拍照。可以烧烤,https://www.xiaohongshu.com/explore/69c4d72f000000001d01f918,地点关联待核,https://www.xiaohongshu.com/explore/6a23ca43000000003501cf19,地点关联已检查,https://www.xiaohongshu.com/explore/690da88100000000050010d3,地点关联待核,231,238,22,913,https://img01.yzcdn.cn/upload_files/2026/09/22/llerQFiHVp19vcfT61EthSJB7X8t.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lulVMVybeVNNI2RgzfuU5fq2RW4Y.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lrWv2e4Lklj5MmQ4EtZH4d01YTtT.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lprRbpi4Cz7YcARAzN2gbpKd0uCN.png,exclude,https://img01.yzcdn.cn/upload_files/2026/06/29/FrqXgJ5AgvVziM7RRlfs3dhWLn2B.png,exclude,https://img01.yzcdn.cn/upload_files/2026/06/29/FiwEJ96ZCBJ-Tjr80W69xQ6-vOY9.png,exclude,https://img01.yzcdn.cn/upload_files/2026/06/29/FndJBVqtiRuc5HxtTUaJ9vExgS25.png,exclude,https://img01.yzcdn.cn/upload_files/2026/06/29/Fv1lZQT21UJihRSPWa6tKHUSWWvj.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lpu6KIh9AzI0VzUw9PYsfDfyGFYS.png,exclude
173,建德之江村（车中泊点）,建德之江村,已合并,C216,同地点合并，逐字段采用通过检查的主数据,免费,是（车中泊）,是（可用风暴炉）,是（有厕所和充电桩）,是,水库、大草坪、可看日落,位于建德之江村，资料以车中泊和新安江沿线休闲为主。验证版记载沿江道路较窄、沿途有停车点，并关联了自驾路线及建德露营体验笔记；具体驻车位置需以对应原文为准。,"建德之江村（车中泊点）。小众, 适合拍照, 环境安静。可以骑行。Tips: 这条路很窄，但车极少，适合慢慢开、沿途有好几个停车场🅿️，停车很方便。",https://www.xiaohongshu.com/explore/69d9ecbe0000000023013bef,地点关联已检查,https://www.xiaohongshu.com/explore/69fad2c20000000035027f3c,地点关联已检查,https://www.xiaohongshu.com/explore/69b78d440000000023005860,地点关联已检查,162,291,35,896,https://img01.yzcdn.cn/upload_files/2026/09/14/lk9qaso5tA3LXqkcVLXUc2THODGs.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lqusS3hdVnZFc57CRVjXYoKP5csy.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lmJKGibRi1DH_ulSWtebQL_4G-6Q.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lqtX-K7zIS5etqbn8_j90BBq4GLc.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lklUJU7XWtNsVhifeIy9VEQ_N6jq.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FpOU37cJI9cY_WExzqPnWUpa_rRG.png,keep,https://img01.yzcdn.cn/upload_files/2026/09/14/lmqIvndDL4Dk-H-Uzmu-ivwca02R.png,keep,https://img01.yzcdn.cn/upload_files/2026/09/14/lq0TN22sbhoTiSoWbDTkFWndZBBk.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lmiGWHaoYv9GZohWiAVemvIkvtpe.png,exclude
174,有风营地,杭州西湖区·双浦镇灵山村,已合并,C143,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,溪水、溪流、湖景、水库、山顶、可看星空、可看日出、可看日落,"有风营地。小众, 环境安静, 人少小众。可以烧烤, 可以溯溪, 可以玩桨板, 可以钓鱼。","有风营地。小众, 环境安静, 人少小众。可以烧烤, 可以溯溪, 可以玩桨板, 可以钓鱼。Tips: 徒步路线相对陡峭，注意安全，多人结伴出行！",https://www.xiaohongshu.com/explore/69bbdc4f000000002301edcf,地点关联待核,https://www.xiaohongshu.com/explore/6a38af6f0000000016026a7e,地点关联待核,https://www.xiaohongshu.com/explore/6aa930c70000000025035ce3,地点关联待核,198,316,17,812,https://img01.yzcdn.cn/upload_files/2026/09/14/lmn19CROEh2PlWle3QsjMMStpPk4.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lv9PvIUC1HXTuFdTHzMN4IBDcPSz.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lu6Xlh03czsl_OZ56CnOVM7sTCWO.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lqTOV30LpC99f7jBQYlNqjwo7zjT.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/21/Fn9ZnEfTXXrqDagsy_S6DYTn0XWv.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/21/FtVYf4I5I1uvZWGCr1XOoxYPd1op.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/21/FhG63JvIoFPaxGzy-XxoNZ-n4d0e.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/21/FuGIa2J89j6fAkYembYPgu0Lxrdl.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lmej4hQC9s1I2exs8L69OBw6ove4.png,exclude
175,田间有座岛露营地,杭州余杭·瓶窑,已合并,C183,同地点合并，逐字段采用通过检查的主数据,未知,是,是,是,是,可看星空、适合亲子、温泉,田间有座岛露营地。,田间有座岛露营地。Tips: ⚠️雪地露营主要注意的就是保暖，大家去的话要带厚睡袋和R值高的睡垫，躺在雪地上还是很冷的，别硬抗记得带和煤气暖炉。,https://www.xiaohongshu.com/explore/69c4d72f000000001d01f918,地点关联待核,https://www.xiaohongshu.com/explore/64b8eff7000000000800c2cf,地点关联待核,https://www.xiaohongshu.com/explore/69a1616e000000001d02669a,地点关联待核,231,238,22,804,https://img01.yzcdn.cn/upload_files/2026/09/22/FhB6cbcOSaomWmQHVZDRXzOpA17Q.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FpG6Ss69pMUTTYuNekRTFvclKaB8.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FqVI-kUJYURHCabCTzAZn35ZyDP9.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lt-jvl5k3gOTnOlZIxep34KoqSZk.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/Fp3THM9NrQiyKGATPs1wbf_tLxo6.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FiD91g4-WOiQI_In0kbC-BW6isM3.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lrQ3sJ8jseCCT8YeqnBP7U4BfdXT.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/Fg1phPcA4Pbpg_BK6xTA89o_WIWx.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FgiZHCj554uNowkYxlV0Eox27Fb0.png,exclude
176,听潮音乐营地-木栖,杭州萧山,已合并,C198,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,溪水、溪流、湖景、水库、大草坪、可看日出、瀑布、树林,"听潮音乐营地-木栖。小众, 适合拍照, 环境安静。可以烧烤, 可以溯溪, 可以玩桨板, 可以钓鱼。","听潮音乐营地-木栖。小众, 适合拍照, 环境安静。可以烧烤, 可以溯溪, 可以玩桨板, 可以钓鱼。Tips: 徒步路线相对陡峭，注意安全，多人结伴出行！",https://www.xiaohongshu.com/explore/69bbdc4f000000002301edcf,地点关联待核,https://www.xiaohongshu.com/explore/668a1ff0000000001f006cc1,地点关联待核,https://www.xiaohongshu.com/explore/690b503400000000030101f8,地点关联待核,198,316,17,783,https://img01.yzcdn.cn/upload_files/2026/09/14/lmn19CROEh2PlWle3QsjMMStpPk4.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lv9PvIUC1HXTuFdTHzMN4IBDcPSz.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lu6Xlh03czsl_OZ56CnOVM7sTCWO.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lqTOV30LpC99f7jBQYlNqjwo7zjT.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/28/FvC4DZ8XUgVSIby9tQq4-cRZkAMN.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/28/FqqSNWiHSF9bAuROYs-15gj4yvLF.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/28/Fs67eL0qJY4jy6V_v_Zv3prcfoa0.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/28/FnCxOO2Gf-0gFUkKxbm3ynCxGRu6.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FkMgAPA_SzqbD9KI19_6Kq5uVPXA.png,exclude
177,千岛湖湖畔野营地,杭州市淳安县千岛湖镇南景路435-112-113号,待核,,无法确认独立营地身份、名称含糊或存在跨地点错配,付费,是,是,是,是,湖景、大草坪,千岛湖湖畔野营地。可以骑行。,千岛湖湖畔野营地，位于杭州市淳安县千岛湖镇南景路435-112-113号。可以骑行,https://www.xiaohongshu.com/explore/68ac10c7000000001d005297,地点关联待核,https://www.xiaohongshu.com/explore/6a1e5ebe0000000008002301,地点关联待核,https://www.xiaohongshu.com/explore/69a3b20d000000002603de18,地点关联待核,201,207,0,760,https://img01.yzcdn.cn/upload_files/2026/01/11/FmDbrqASVwyx2V1r2DtnjrllnvoK.png,exclude,https://img01.yzcdn.cn/upload_files/2026/01/11/FmExp99igg6qaOHZwOSLYkDnj78B.png,exclude,https://img01.yzcdn.cn/upload_files/2026/01/11/FpaqiAbL50yJP65cH_9jwY_orwRC.png,exclude,https://img01.yzcdn.cn/upload_files/2026/01/11/Fr7Dqlou11I9_U8Ma1quwTh3ZIyD.png,exclude,https://img01.yzcdn.cn/upload_files/2026/03/04/FhB69SeVey3EVFpriYTks571fs19.png,exclude,https://img01.yzcdn.cn/upload_files/2026/03/04/FkY942KHjws8CgBEBfgsRbAK7OXO.png,exclude,https://img01.yzcdn.cn/upload_files/2026/03/04/FsDrRl5rqxtG4sXtXK4c4gcNvM0p.png,exclude,https://img01.yzcdn.cn/upload_files/2026/03/04/FnDYe3v10TFFWJv69EnZdIOvZaS0.png,exclude,https://img01.yzcdn.cn/upload_files/2026/01/11/FvhK4efNZH8dmapzDU2nWFyq8jjG.png,exclude
178,天荒坪,安吉·天荒坪,已合并,C026,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,可看星空、可烧烤、适合亲子、温泉,天荒坪。适合拍照。可以烧烤。,天荒坪。适合拍照。可以烧烤。Tips: 带上气球、跳绳、羽毛球、吹泡泡等，这里有篮球场、足球场,https://www.xiaohongshu.com/explore/6922ac31000000001e039a85,地点关联待核,https://www.xiaohongshu.com/explore/692aba80000000001b026f1a,地点关联待核,https://www.xiaohongshu.com/explore/69a1616e000000001d02669a,地点关联待核,355,169,29,738,https://img01.yzcdn.cn/upload_files/2026/09/22/FhB6cbcOSaomWmQHVZDRXzOpA17Q.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FpG6Ss69pMUTTYuNekRTFvclKaB8.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FqVI-kUJYURHCabCTzAZn35ZyDP9.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lt-jvl5k3gOTnOlZIxep34KoqSZk.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/Fp3THM9NrQiyKGATPs1wbf_tLxo6.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FiD91g4-WOiQI_In0kbC-BW6isM3.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lrQ3sJ8jseCCT8YeqnBP7U4BfdXT.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/Fg1phPcA4Pbpg_BK6xTA89o_WIWx.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FgiZHCj554uNowkYxlV0Eox27Fb0.png,exclude
179,江畔森野露营地,海宁市周王庙镇江畔森野露营地,已合并,C189,同地点合并，逐字段采用通过检查的主数据,免费,是,是,未知,是,大草坪、草坪、可看日落、森林、树林、可烧烤、可野炊、适合亲子,江畔森野露营地。小众。可以烧烤。,江畔森野露营地，位于海宁市周王庙镇江畔森野露营地。小众。可以烧烤,https://www.xiaohongshu.com/explore/69cbafa9000000001b021a75,地点关联已检查,https://www.xiaohongshu.com/explore/691c3a5a000000001f00833a,地点关联待核,https://www.xiaohongshu.com/explore/69ef1a710000000038035865,地点关联待核,256,157,120,729,https://img01.yzcdn.cn/upload_files/2026/09/14/lkj5LDgUFtkjxRxPSu8Xwx1b8OrO.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lpEMiiMOXPPbgnF1go9ghFE1dDMb.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lof2JaDfUKW7N56fYrsDgtnaLOnk.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lkewzaDZqC2APTJ9G-ZxwvzcwQFW.png,exclude,https://img01.yzcdn.cn/upload_files/2025/12/15/FqWSI41Z93BULRr1GKQGdSuDewlS.png,exclude,https://img01.yzcdn.cn/upload_files/2025/12/15/FkMn19EMuV638svrWHONpf4Qoemu.png,exclude,https://img01.yzcdn.cn/upload_files/2025/12/15/Fi02Vot2JTgH5qI9A-TVOrmu0Lbl.png,exclude,https://img01.yzcdn.cn/upload_files/2025/12/15/FsGIqth5VHU6PtBsVAZJNf7uxM-T.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lvmBUN1ZVs-zq320HCv2JeyT5q3z.png,exclude
